service_use_id,student_id,service_id,term_id,minutes,visit_reason
U0003676,STU01143,S003,2025SP,41,Transfer planning
U0003677,STU01143,S001,2025FA,43,Academic planning
U0003678,STU01143,S001,2026SP,44,Academic planning
U0003679,STU01144,S001,2024SP,50,Academic planning
U0003680,STU01144,S001,2024SP,49,Academic planning
U0003681,STU01144,S001,2024FA,30,Academic planning
U0003682,STU01144,S001,2025SP,41,Academic planning
U0003683,STU01144,S003,2025SP,57,Transfer planning
U0003684,STU01144,S001,2025FA,44,Academic planning
U0003685,STU01144,S003,2025FA,56,Transfer planning
U0003686,STU01145,S001,2024SU,45,Academic planning
U0003687,STU01145,S003,2024SU,41,Transfer planning
U0003688,STU01146,S002,2024SP,64,Tutoring related to C005
U0003689,STU01146,S002,2024FA,56,Tutoring related to C006
U0003690,STU01146,S001,2026SP,42,Academic planning
U0003691,STU01147,S001,2025FA,43,Academic planning
U0003692,STU01147,S002,2025FA,70,Tutoring related to C005
U0003693,STU01147,S001,2026SP,35,Academic planning
U0003694,STU01147,S002,2026SP,41,Tutoring related to C006
U0003695,STU01148,S001,2023SP,45,Academic planning
U0003696,STU01148,S003,2023SP,59,Transfer planning
U0003697,STU01148,S001,2023FA,37,Academic planning
U0003698,STU01148,S005,2023FA,32,Emergency aid consultation
U0003699,STU01148,S003,2024FA,35,Transfer planning
U0003700,STU01148,S005,2025SP,44,Emergency aid consultation
U0003701,STU01149,S001,2025FA,38,Academic planning
U0003702,STU01149,S001,2025FA,21,Academic planning
U0003703,STU01149,S001,2025FA,48,Academic planning
U0003704,STU01149,S001,2025FA,60,Academic planning
U0003705,STU01149,S001,2025FA,29,Academic planning
U0003706,STU01149,S001,2025FA,54,Academic planning
U0003707,STU01150,S001,2022FA,25,Academic planning
U0003708,STU01150,S001,2023FA,51,Academic planning
U0003709,STU01150,S002,2023FA,41,Tutoring related to C006
U0003710,STU01151,S001,2023FA,49,Academic planning
U0003711,STU01151,S002,2024SP,37,Tutoring related to C006
U0003712,STU01151,S002,2024SP,45,Tutoring related to C019
U0003713,STU01151,S003,2024FA,26,Transfer planning
U0003714,STU01153,S002,2025SP,44,Tutoring related to C005
U0003715,STU01153,S002,2025SU,44,Tutoring related to C006
U0003716,STU01153,S001,2026SP,36,Academic planning
U0003717,STU01153,S001,2026SP,38,Academic planning
U0003718,STU01153,S001,2026SP,26,Academic planning
U0003719,STU01154,S002,2023FA,52,Tutoring related to C006
U0003720,STU01154,S002,2024SP,55,Tutoring related to C005
U0003721,STU01155,S002,2026SP,30,Tutoring related to C006
U0003722,STU01156,S001,2025FA,44,Academic planning
U0003723,STU01156,S001,2026SP,59,Academic planning
U0003724,STU01157,S001,2025FA,31,Academic planning
U0003725,STU01157,S001,2026SP,60,Academic planning
U0003726,STU01158,S002,2023FA,72,Tutoring related to C005
U0003727,STU01158,S002,2023FA,74,Tutoring related to C006
U0003728,STU01158,S001,2024FA,38,Academic planning
U0003729,STU01158,S001,2025SP,33,Academic planning
U0003730,STU01158,S002,2025SP,90,Tutoring related to C024
U0003731,STU01160,S001,2024SP,52,Academic planning
U0003732,STU01160,S001,2024SP,57,Academic planning
U0003733,STU01160,S001,2024SP,38,Academic planning
U0003734,STU01160,S005,2024SP,34,Emergency aid consultation
U0003735,STU01160,S001,2024FA,56,Academic planning
U0003736,STU01160,S001,2024FA,54,Academic planning
U0003737,STU01160,S001,2024FA,22,Academic planning
U0003738,STU01160,S002,2024FA,44,Tutoring related to C019
U0003739,STU01161,S001,2024SU,25,Academic planning
U0003740,STU01161,S001,2024FA,38,Academic planning
U0003741,STU01161,S001,2024FA,47,Academic planning
U0003742,STU01161,S003,2024FA,33,Transfer planning
U0003743,STU01161,S003,2025SP,42,Transfer planning
U0003744,STU01162,S002,2025FA,38,Tutoring related to C023
U0003745,STU01162,S003,2026SP,60,Transfer planning
U0003746,STU01162,S002,2026SP,44,Tutoring related to C019
U0003747,STU01163,S001,2024FA,28,Academic planning
U0003748,STU01163,S001,2024FA,40,Academic planning
U0003749,STU01163,S001,2025SP,25,Academic planning
U0003750,STU01164,S001,2025SP,49,Academic planning
U0003751,STU01164,S001,2025FA,20,Academic planning
U0003752,STU01165,S001,2026SP,60,Academic planning
U0003753,STU01165,S001,2026SP,24,Academic planning
U0003754,STU01165,S005,2026SP,36,Emergency aid consultation
U0003755,STU01165,S002,2026SP,38,Tutoring related to C031
U0003756,STU01166,S001,2023FA,40,Academic planning
U0003757,STU01166,S001,2024FA,55,Academic planning
U0003758,STU01166,S001,2024FA,22,Academic planning
U0003759,STU01166,S001,2024FA,31,Academic planning
U0003760,STU01167,S001,2023FA,24,Academic planning
U0003761,STU01167,S002,2023FA,69,Tutoring related to C005
U0003762,STU01167,S002,2023FA,52,Tutoring related to C006
U0003763,STU01169,S001,2023SP,46,Academic planning
U0003764,STU01169,S002,2023FA,67,Tutoring related to C006
U0003765,STU01169,S001,2024SP,44,Academic planning
U0003766,STU01169,S003,2024SP,38,Transfer planning
U0003767,STU01169,S001,2024FA,28,Academic planning
U0003768,STU01170,S002,2024SP,85,Tutoring related to C005
U0003769,STU01170,S001,2024SU,30,Academic planning
U0003770,STU01170,S001,2024SU,29,Academic planning
U0003771,STU01170,S003,2024FA,26,Transfer planning
U0003772,STU01172,S001,2025FA,27,Academic planning
U0003773,STU01173,S001,2024SP,55,Academic planning
U0003774,STU01173,S002,2024SP,51,Tutoring related to C018
U0003775,STU01173,S001,2024SU,36,Academic planning
U0003776,STU01173,S001,2024SU,50,Academic planning
U0003777,STU01174,S001,2022FA,50,Academic planning
U0003778,STU01174,S003,2023SP,52,Transfer planning
U0003779,STU01175,S001,2023FA,54,Academic planning
U0003780,STU01175,S001,2023FA,35,Academic planning
U0003781,STU01175,S001,2024SP,58,Academic planning
U0003782,STU01175,S002,2024SP,83,Tutoring related to C005
U0003783,STU01175,S003,2024FA,28,Transfer planning
U0003784,STU01175,S003,2025SP,34,Transfer planning
U0003785,STU01175,S002,2025SP,86,Tutoring related to C020
U0003786,STU01176,S001,2023FA,53,Academic planning
U0003787,STU01176,S001,2023FA,24,Academic planning
U0003788,STU01176,S002,2023FA,85,Tutoring related to C005
U0003789,STU01177,S001,2024FA,28,Academic planning
U0003790,STU01177,S003,2026SP,32,Transfer planning
U0003791,STU01178,S002,2025FA,67,Tutoring related to C006
U0003792,STU01178,S001,2026SP,35,Academic planning
U0003793,STU01179,S001,2024SP,40,Academic planning
U0003794,STU01180,S001,2022FA,43,Academic planning
U0003795,STU01180,S002,2023SP,90,Tutoring related to C005
U0003796,STU01180,S003,2024SU,41,Transfer planning
U0003797,STU01180,S002,2024SU,85,Tutoring related to C006
U0003798,STU01181,S001,2025SP,23,Academic planning
U0003799,STU01182,S001,2025FA,50,Academic planning
U0003800,STU01182,S002,2025FA,75,Tutoring related to C005
U0003801,STU01182,S001,2026SP,22,Academic planning
U0003802,STU01182,S001,2026SP,37,Academic planning
U0003803,STU01183,S001,2025FA,29,Academic planning
U0003804,STU01183,S001,2025FA,30,Academic planning
U0003805,STU01183,S002,2025FA,73,Tutoring related to C005
U0003806,STU01183,S001,2026SP,25,Academic planning
U0003807,STU01183,S001,2026SP,40,Academic planning
U0003808,STU01183,S003,2026SP,40,Transfer planning
U0003809,STU01184,S001,2022FA,35,Academic planning
U0003810,STU01184,S001,2023SP,41,Academic planning
U0003811,STU01184,S003,2024SP,60,Transfer planning
U0003812,STU01184,S002,2024SP,71,Tutoring related to C018
U0003813,STU01184,S002,2024SP,48,Tutoring related to C017
U0003814,STU01186,S003,2024FA,53,Transfer planning
U0003815,STU01186,S002,2025SP,64,Tutoring related to C005
U0003816,STU01187,S002,2024FA,61,Tutoring related to C005
U0003817,STU01187,S001,2025FA,26,Academic planning
U0003818,STU01188,S002,2022FA,67,Tutoring related to C005
U0003819,STU01188,S001,2023FA,30,Academic planning
U0003820,STU01188,S001,2023FA,21,Academic planning
U0003821,STU01189,S001,2024SP,39,Academic planning
U0003822,STU01189,S001,2025SP,38,Academic planning
U0003823,STU01189,S001,2025SP,50,Academic planning
U0003824,STU01189,S001,2025SP,37,Academic planning
U0003825,STU01189,S003,2025SP,38,Transfer planning
U0003826,STU01189,S002,2025SP,33,Tutoring related to C006
U0003827,STU01189,S002,2025SU,88,Tutoring related to C020
U0003828,STU01189,S003,2025FA,32,Transfer planning
U0003829,STU01190,S003,2025SU,49,Transfer planning
U0003830,STU01191,S001,2024SP,30,Academic planning
U0003831,STU01191,S001,2025SP,33,Academic planning
U0003832,STU01191,S002,2025SP,81,Tutoring related to C024
U0003833,STU01191,S002,2025FA,45,Tutoring related to C026
U0003834,STU01192,S002,2025FA,71,Tutoring related to C005
U0003835,STU01193,S003,2024FA,37,Transfer planning
U0003836,STU01193,S001,2025SP,40,Academic planning
U0003837,STU01193,S001,2025SP,51,Academic planning
U0003838,STU01195,S001,2023FA,34,Academic planning
U0003839,STU01195,S001,2024FA,25,Academic planning
U0003840,STU01196,S001,2023FA,32,Academic planning
U0003841,STU01196,S001,2023FA,23,Academic planning
U0003842,STU01196,S001,2023FA,60,Academic planning
U0003843,STU01196,S002,2023FA,62,Tutoring related to C006
U0003844,STU01196,S002,2023FA,55,Tutoring related to C018
U0003845,STU01196,S002,2023FA,77,Tutoring related to C029
U0003846,STU01196,S001,2024SP,53,Academic planning
U0003847,STU01196,S002,2024SP,44,Tutoring related to C030
U0003848,STU01196,S001,2024SU,33,Academic planning
U0003849,STU01196,S001,2024SU,21,Academic planning
U0003850,STU01196,S003,2024SU,47,Transfer planning
U0003851,STU01197,S001,2023FA,59,Academic planning
U0003852,STU01197,S001,2023FA,49,Academic planning
U0003853,STU01197,S001,2024SP,55,Academic planning
U0003854,STU01197,S003,2024SU,35,Transfer planning
U0003855,STU01198,S002,2022FA,78,Tutoring related to C005
U0003856,STU01200,S001,2023FA,36,Academic planning
U0003857,STU01200,S001,2024FA,52,Academic planning
U0003858,STU01200,S001,2025SP,40,Academic planning
U0003859,STU01200,S002,2025SP,49,Tutoring related to C019
U0003860,STU01200,S002,2025FA,81,Tutoring related to C020
U0003861,STU01200,S002,2025FA,61,Tutoring related to C027
U0003862,STU01201,S001,2024SP,27,Academic planning
U0003863,STU01202,S001,2025FA,27,Academic planning
U0003864,STU01203,S002,2023SP,49,Tutoring related to C005
U0003865,STU01203,S001,2023FA,59,Academic planning
U0003866,STU01203,S001,2023FA,40,Academic planning
U0003867,STU01203,S003,2023FA,26,Transfer planning
U0003868,STU01204,S001,2026SP,21,Academic planning
U0003869,STU01205,S001,2022FA,25,Academic planning
U0003870,STU01206,S001,2023FA,31,Academic planning
U0003871,STU01206,S001,2024SP,31,Academic planning
U0003872,STU01206,S002,2024SP,33,Tutoring related to C005
U0003873,STU01206,S002,2024SP,86,Tutoring related to C006
U0003874,STU01206,S002,2024FA,66,Tutoring related to C024
U0003875,STU01207,S002,2026SP,75,Tutoring related to C006
U0003876,STU01209,S001,2025FA,36,Academic planning
U0003877,STU01209,S001,2025FA,29,Academic planning
U0003878,STU01210,S001,2025FA,37,Academic planning
U0003879,STU01210,S002,2025FA,66,Tutoring related to C029
U0003880,STU01212,S001,2023FA,53,Academic planning
U0003881,STU01212,S001,2024SP,23,Academic planning
U0003882,STU01212,S001,2024SP,45,Academic planning
U0003883,STU01212,S001,2024SP,20,Academic planning
U0003884,STU01212,S001,2025SP,20,Academic planning
U0003885,STU01212,S001,2025SP,34,Academic planning
U0003886,STU01212,S003,2025SP,27,Transfer planning
U0003887,STU01212,S002,2025FA,56,Tutoring related to C023
U0003888,STU01212,S002,2025FA,52,Tutoring related to C019
U0003889,STU01212,S003,2026SP,31,Transfer planning
U0003890,STU01213,S001,2025SP,31,Academic planning
U0003891,STU01213,S001,2025SP,34,Academic planning
U0003892,STU01213,S001,2026SP,50,Academic planning
U0003893,STU01213,S003,2026SP,57,Transfer planning
U0003894,STU01214,S001,2025SP,25,Academic planning
U0003895,STU01214,S001,2025FA,36,Academic planning
U0003896,STU01214,S001,2025FA,30,Academic planning
U0003897,STU01214,S001,2025FA,52,Academic planning
U0003898,STU01214,S001,2025FA,38,Academic planning
U0003899,STU01214,S002,2025FA,72,Tutoring related to C028
U0003900,STU01215,S001,2026SP,51,Academic planning
U0003901,STU01216,S001,2025FA,36,Academic planning
U0003902,STU01217,S001,2025FA,46,Academic planning
U0003903,STU01217,S001,2025FA,30,Academic planning
U0003904,STU01218,S002,2024FA,85,Tutoring related to C005
U0003905,STU01219,S001,2024SP,23,Academic planning
U0003906,STU01219,S002,2024FA,32,Tutoring related to C006
U0003907,STU01219,S002,2024FA,68,Tutoring related to C019
U0003908,STU01220,S001,2025SP,46,Academic planning
U0003909,STU01221,S001,2022FA,21,Academic planning
U0003910,STU01221,S001,2022FA,26,Academic planning
U0003911,STU01221,S002,2022FA,57,Tutoring related to C005
U0003912,STU01221,S003,2023SP,28,Transfer planning
U0003913,STU01221,S005,2023SP,19,Emergency aid consultation
U0003914,STU01221,S002,2023SP,33,Tutoring related to C006
U0003915,STU01221,S002,2023SU,43,Tutoring related to C007
U0003916,STU01221,S002,2023SU,63,Tutoring related to C020
U0003917,STU01222,S001,2024SP,27,Academic planning
U0003918,STU01222,S001,2024SP,39,Academic planning
U0003919,STU01222,S001,2024SU,28,Academic planning
U0003920,STU01222,S001,2024SU,38,Academic planning
U0003921,STU01222,S001,2024SU,43,Academic planning
U0003922,STU01222,S002,2024SU,51,Tutoring related to C020
U0003923,STU01222,S002,2024FA,56,Tutoring related to C029
U0003924,STU01222,S001,2025SP,32,Academic planning
U0003925,STU01223,S001,2025SU,43,Academic planning
U0003926,STU01223,S001,2025FA,37,Academic planning
U0003927,STU01223,S003,2025FA,50,Transfer planning
U0003928,STU01223,S001,2026SP,26,Academic planning
U0003929,STU01223,S001,2026SP,55,Academic planning
U0003930,STU01223,S001,2026SP,49,Academic planning
U0003931,STU01223,S002,2026SP,89,Tutoring related to C030
U0003932,STU01224,S002,2024SP,75,Tutoring related to C006
U0003933,STU01224,S001,2024FA,55,Academic planning
U0003934,STU01224,S001,2025SP,40,Academic planning
U0003935,STU01224,S005,2025SP,17,Emergency aid consultation
U0003936,STU01225,S001,2023FA,35,Academic planning
U0003937,STU01225,S001,2023FA,36,Academic planning
U0003938,STU01225,S002,2023FA,48,Tutoring related to C005
U0003939,STU01226,S001,2023FA,55,Academic planning
U0003940,STU01226,S002,2024SP,32,Tutoring related to C026
U0003941,STU01227,S002,2023FA,49,Tutoring related to C005
U0003942,STU01227,S003,2024SP,36,Transfer planning
U0003943,STU01229,S001,2025FA,60,Academic planning
U0003944,STU01230,S001,2023SP,51,Academic planning
U0003945,STU01230,S001,2023SU,24,Academic planning
U0003946,STU01230,S001,2023FA,51,Academic planning
U0003947,STU01230,S002,2024SP,33,Tutoring related to C029
U0003948,STU01230,S002,2024SP,33,Tutoring related to C020
U0003949,STU01231,S001,2024FA,24,Academic planning
U0003950,STU01231,S001,2024FA,52,Academic planning
U0003951,STU01231,S001,2025SP,52,Academic planning
U0003952,STU01231,S003,2026SP,34,Transfer planning
U0003953,STU01232,S001,2025FA,48,Academic planning
U0003954,STU01232,S001,2025FA,52,Academic planning
U0003955,STU01232,S003,2025FA,29,Transfer planning
U0003956,STU01232,S002,2025FA,74,Tutoring related to C017
U0003957,STU01232,S003,2026SP,29,Transfer planning
U0003958,STU01233,S001,2024FA,47,Academic planning
U0003959,STU01233,S002,2024FA,37,Tutoring related to C005
U0003960,STU01233,S002,2025SP,66,Tutoring related to C019
U0003961,STU01233,S001,2025FA,36,Academic planning
U0003962,STU01234,S001,2024SP,40,Academic planning
U0003963,STU01234,S002,2024SP,78,Tutoring related to C006
U0003964,STU01234,S001,2024FA,50,Academic planning
U0003965,STU01235,S001,2023FA,52,Academic planning
U0003966,STU01235,S001,2024SP,32,Academic planning
U0003967,STU01235,S001,2024SP,20,Academic planning
U0003968,STU01235,S001,2024SP,21,Academic planning
U0003969,STU01235,S001,2025SP,59,Academic planning
U0003970,STU01235,S002,2025SP,70,Tutoring related to C006
U0003971,STU01235,S001,2025FA,21,Academic planning
U0003972,STU01235,S002,2025FA,48,Tutoring related to C019
U0003973,STU01235,S002,2025FA,44,Tutoring related to C027
U0003974,STU01236,S003,2024FA,25,Transfer planning
U0003975,STU01236,S002,2025SP,73,Tutoring related to C006
U0003976,STU01236,S001,2025FA,52,Academic planning
U0003977,STU01238,S001,2023SP,39,Academic planning
U0003978,STU01238,S005,2023SP,17,Emergency aid consultation
U0003979,STU01239,S001,2023SP,41,Academic planning
U0003980,STU01239,S001,2023FA,24,Academic planning
U0003981,STU01239,S001,2024FA,48,Academic planning
U0003982,STU01241,S001,2024FA,50,Academic planning
U0003983,STU01241,S001,2024FA,37,Academic planning
U0003984,STU01241,S001,2025FA,53,Academic planning
U0003985,STU01242,S002,2023SP,62,Tutoring related to C006
U0003986,STU01243,S001,2024SP,42,Academic planning
U0003987,STU01243,S005,2024SP,36,Emergency aid consultation
U0003988,STU01243,S001,2024FA,50,Academic planning
U0003989,STU01243,S001,2024FA,25,Academic planning
U0003990,STU01244,S001,2023FA,59,Academic planning
U0003991,STU01244,S003,2023FA,36,Transfer planning
U0003992,STU01244,S001,2024SP,33,Academic planning
U0003993,STU01244,S001,2024SP,30,Academic planning
U0003994,STU01244,S001,2024SU,35,Academic planning
U0003995,STU01244,S001,2024SU,27,Academic planning
U0003996,STU01244,S002,2024SU,40,Tutoring related to C019
U0003997,STU01245,S003,2025FA,38,Transfer planning
U0003998,STU01246,S001,2024FA,45,Academic planning
U0003999,STU01246,S003,2024FA,46,Transfer planning
U0004000,STU01247,S001,2024SP,24,Academic planning
U0004001,STU01247,S001,2024SP,27,Academic planning
U0004002,STU01247,S002,2024SP,31,Tutoring related to C005
U0004003,STU01247,S001,2024FA,28,Academic planning
U0004004,STU01247,S003,2024FA,40,Transfer planning
U0004005,STU01247,S001,2025SP,23,Academic planning
U0004006,STU01247,S001,2025SP,24,Academic planning
U0004007,STU01247,S001,2025SP,58,Academic planning
U0004008,STU01247,S003,2025SU,54,Transfer planning
U0004009,STU01248,S001,2024SP,31,Academic planning
U0004010,STU01248,S001,2024SP,41,Academic planning
U0004011,STU01248,S001,2024FA,56,Academic planning
U0004012,STU01248,S001,2024FA,38,Academic planning
U0004013,STU01248,S001,2024FA,60,Academic planning
U0004014,STU01248,S001,2025SP,46,Academic planning
U0004015,STU01248,S001,2025SP,49,Academic planning
U0004016,STU01248,S001,2025SP,40,Academic planning
U0004017,STU01250,S001,2025SP,32,Academic planning
U0004018,STU01250,S001,2025SU,32,Academic planning
U0004019,STU01250,S003,2025SU,59,Transfer planning
U0004020,STU01251,S002,2023FA,61,Tutoring related to C005
U0004021,STU01251,S003,2024SP,56,Transfer planning
U0004022,STU01251,S002,2024SP,36,Tutoring related to C006
U0004023,STU01252,S001,2023FA,32,Academic planning
U0004024,STU01253,S001,2023FA,38,Academic planning
U0004025,STU01253,S003,2023FA,32,Transfer planning
U0004026,STU01254,S001,2025FA,46,Academic planning
U0004027,STU01254,S001,2025FA,20,Academic planning
U0004028,STU01254,S001,2026SP,32,Academic planning
U0004029,STU01255,S002,2025SP,31,Tutoring related to C005
U0004030,STU01255,S002,2026SP,82,Tutoring related to C006
U0004031,STU01256,S001,2023SP,49,Academic planning
U0004032,STU01256,S001,2024SP,24,Academic planning
U0004033,STU01257,S001,2025SP,30,Academic planning
U0004034,STU01258,S002,2025SP,54,Tutoring related to C005
U0004035,STU01258,S002,2026SP,59,Tutoring related to C019
U0004036,STU01260,S001,2025SP,21,Academic planning
U0004037,STU01260,S002,2025SU,82,Tutoring related to C006
U0004038,STU01260,S001,2025FA,50,Academic planning
U0004039,STU01260,S002,2026SP,52,Tutoring related to C024
U0004040,STU01261,S001,2023SP,20,Academic planning
U0004041,STU01261,S002,2023SP,73,Tutoring related to C006
U0004042,STU01261,S002,2023SU,58,Tutoring related to C017
U0004043,STU01261,S001,2023FA,40,Academic planning
U0004044,STU01261,S003,2023FA,50,Transfer planning
U0004045,STU01262,S002,2026SP,34,Tutoring related to C005
U0004046,STU01263,S001,2026SP,20,Academic planning
U0004047,STU01263,S005,2026SP,22,Emergency aid consultation
U0004048,STU01263,S002,2026SP,30,Tutoring related to C026
U0004049,STU01265,S001,2024FA,29,Academic planning
U0004050,STU01265,S002,2024FA,90,Tutoring related to C005
U0004051,STU01265,S002,2024FA,47,Tutoring related to C019
U0004052,STU01266,S001,2023FA,29,Academic planning
U0004053,STU01266,S003,2024SP,41,Transfer planning
U0004054,STU01266,S002,2024SP,60,Tutoring related to C005
U0004055,STU01267,S001,2024FA,36,Academic planning
U0004056,STU01267,S001,2024FA,47,Academic planning
U0004057,STU01267,S001,2025SP,41,Academic planning
U0004058,STU01267,S003,2025SU,58,Transfer planning
U0004059,STU01267,S005,2025SU,27,Emergency aid consultation
U0004060,STU01267,S001,2025FA,20,Academic planning
U0004061,STU01267,S002,2025FA,75,Tutoring related to C006
U0004062,STU01268,S002,2024SP,37,Tutoring related to C006
U0004063,STU01268,S001,2025SP,24,Academic planning
U0004064,STU01268,S001,2025SP,58,Academic planning
U0004065,STU01268,S001,2025SP,25,Academic planning
U0004066,STU01268,S002,2025SP,75,Tutoring related to C023
U0004067,STU01269,S001,2025FA,34,Academic planning
U0004068,STU01269,S001,2025FA,60,Academic planning
U0004069,STU01269,S005,2026SP,36,Emergency aid consultation
U0004070,STU01273,S001,2025FA,24,Academic planning
U0004071,STU01273,S001,2026SP,24,Academic planning
U0004072,STU01273,S001,2026SP,49,Academic planning
U0004073,STU01274,S001,2023FA,36,Academic planning
U0004074,STU01274,S002,2024SP,31,Tutoring related to C007
U0004075,STU01274,S001,2025SP,45,Academic planning
U0004076,STU01274,S002,2025SP,44,Tutoring related to C019
U0004077,STU01275,S001,2025FA,45,Academic planning
U0004078,STU01276,S001,2023SP,27,Academic planning
U0004079,STU01276,S002,2023SP,32,Tutoring related to C006
U0004080,STU01277,S001,2024SP,31,Academic planning
U0004081,STU01277,S001,2024SP,45,Academic planning
U0004082,STU01277,S001,2024FA,57,Academic planning
U0004083,STU01277,S002,2024FA,31,Tutoring related to C006
U0004084,STU01277,S001,2025SP,22,Academic planning
U0004085,STU01277,S001,2025SU,45,Academic planning
U0004086,STU01277,S003,2025SU,36,Transfer planning
U0004087,STU01277,S002,2025SU,56,Tutoring related to C029
U0004088,STU01278,S005,2025FA,42,Emergency aid consultation
U0004089,STU01279,S002,2024FA,42,Tutoring related to C005
U0004090,STU01279,S001,2026SP,36,Academic planning
U0004091,STU01280,S001,2025SU,26,Academic planning
U0004092,STU01280,S001,2025FA,52,Academic planning
U0004093,STU01280,S001,2025FA,36,Academic planning
U0004094,STU01280,S001,2025FA,34,Academic planning
U0004095,STU01280,S002,2025FA,32,Tutoring related to C006
U0004096,STU01281,S002,2022FA,49,Tutoring related to C005
U0004097,STU01281,S003,2023SP,58,Transfer planning
U0004098,STU01282,S002,2026SP,86,Tutoring related to C006
U0004099,STU01283,S003,2025SP,40,Transfer planning
U0004100,STU01283,S005,2025SP,30,Emergency aid consultation
U0004101,STU01283,S001,2025FA,36,Academic planning
U0004102,STU01283,S001,2026SP,59,Academic planning
U0004103,STU01283,S003,2026SP,58,Transfer planning
U0004104,STU01284,S001,2023FA,21,Academic planning
U0004105,STU01284,S001,2023FA,26,Academic planning
U0004106,STU01284,S002,2023FA,74,Tutoring related to C005
U0004107,STU01284,S001,2024SP,50,Academic planning
U0004108,STU01284,S001,2024SP,53,Academic planning
U0004109,STU01284,S001,2024SU,52,Academic planning
U0004110,STU01284,S002,2024SU,32,Tutoring related to C006
U0004111,STU01284,S003,2024FA,54,Transfer planning
U0004112,STU01284,S002,2024FA,82,Tutoring related to C019
U0004113,STU01285,S001,2024SP,57,Academic planning
U0004114,STU01285,S003,2024SP,54,Transfer planning
U0004115,STU01285,S001,2024FA,51,Academic planning
U0004116,STU01285,S001,2025SP,58,Academic planning
U0004117,STU01285,S001,2025SP,47,Academic planning
U0004118,STU01285,S003,2025SP,35,Transfer planning
U0004119,STU01285,S002,2025SP,41,Tutoring related to C019
U0004120,STU01286,S001,2025SP,36,Academic planning
U0004121,STU01286,S002,2025FA,39,Tutoring related to C006
U0004122,STU01287,S001,2026SP,21,Academic planning
U0004123,STU01288,S001,2025FA,59,Academic planning
U0004124,STU01289,S001,2025FA,26,Academic planning
U0004125,STU01289,S001,2025FA,28,Academic planning
U0004126,STU01289,S001,2026SP,57,Academic planning
U0004127,STU01290,S001,2025SP,51,Academic planning
U0004128,STU01290,S005,2025FA,31,Emergency aid consultation
U0004129,STU01290,S002,2025FA,63,Tutoring related to C006
U0004130,STU01290,S005,2026SP,45,Emergency aid consultation
U0004131,STU01291,S001,2024SU,27,Academic planning
U0004132,STU01291,S001,2024FA,56,Academic planning
U0004133,STU01291,S001,2024FA,46,Academic planning
U0004134,STU01292,S001,2022FA,51,Academic planning
U0004135,STU01292,S001,2022FA,21,Academic planning
U0004136,STU01292,S002,2022FA,90,Tutoring related to C005
U0004137,STU01292,S001,2023SU,34,Academic planning
U0004138,STU01293,S001,2024FA,51,Academic planning
U0004139,STU01293,S001,2025SP,23,Academic planning
U0004140,STU01293,S001,2025SP,56,Academic planning
U0004141,STU01293,S001,2025FA,52,Academic planning
U0004142,STU01293,S003,2025FA,30,Transfer planning
U0004143,STU01293,S005,2025FA,42,Emergency aid consultation
U0004144,STU01293,S001,2026SP,24,Academic planning
U0004145,STU01294,S002,2023FA,30,Tutoring related to C005
U0004146,STU01294,S001,2024SP,34,Academic planning
U0004147,STU01294,S003,2024SU,52,Transfer planning
U0004148,STU01294,S003,2024FA,36,Transfer planning
U0004149,STU01296,S001,2022FA,36,Academic planning
U0004150,STU01296,S001,2023SP,30,Academic planning
U0004151,STU01296,S002,2023SP,34,Tutoring related to C006
U0004152,STU01296,S001,2023FA,34,Academic planning
U0004153,STU01297,S002,2025FA,46,Tutoring related to C006
U0004154,STU01297,S001,2026SP,43,Academic planning
U0004155,STU01298,S002,2024SP,65,Tutoring related to C005
U0004156,STU01298,S001,2025SP,26,Academic planning
U0004157,STU01298,S001,2025SU,33,Academic planning
U0004158,STU01298,S005,2025SU,20,Emergency aid consultation
U0004159,STU01298,S001,2025FA,23,Academic planning
U0004160,STU01298,S001,2025FA,22,Academic planning
U0004161,STU01298,S003,2025FA,38,Transfer planning
U0004162,STU01299,S001,2025SP,24,Academic planning
U0004163,STU01299,S001,2025SU,30,Academic planning
U0004164,STU01299,S001,2025SU,23,Academic planning
U0004165,STU01299,S001,2025SU,54,Academic planning
U0004166,STU01299,S002,2025SU,33,Tutoring related to C006
U0004167,STU01299,S001,2025FA,32,Academic planning
U0004168,STU01299,S003,2025FA,46,Transfer planning
U0004169,STU01300,S001,2023FA,29,Academic planning
U0004170,STU01300,S001,2023FA,58,Academic planning
U0004171,STU01300,S002,2024SP,31,Tutoring related to C026
U0004172,STU01300,S005,2024FA,42,Emergency aid consultation
U0004173,STU01302,S001,2023FA,58,Academic planning
U0004174,STU01302,S001,2024SP,45,Academic planning
U0004175,STU01302,S002,2024SP,31,Tutoring related to C006
U0004176,STU01303,S001,2025SP,48,Academic planning
U0004177,STU01303,S001,2026SP,35,Academic planning
U0004178,STU01303,S001,2026SP,22,Academic planning
U0004179,STU01303,S003,2026SP,40,Transfer planning
U0004180,STU01304,S001,2025FA,58,Academic planning
U0004181,STU01305,S001,2024FA,39,Academic planning
U0004182,STU01306,S001,2023FA,59,Academic planning
U0004183,STU01306,S001,2023FA,60,Academic planning
U0004184,STU01306,S002,2024SP,38,Tutoring related to C005
U0004185,STU01306,S001,2024FA,39,Academic planning
U0004186,STU01306,S003,2024FA,58,Transfer planning
U0004187,STU01306,S003,2025SU,59,Transfer planning
